0.052269964232054	0.0540367615032961	0.0841429870052624	0.206299638523695	0.206299638523695	0.206299638523695	0.28596701994876	-0.178223952153544	-0.178223952153544	0.0841429870052623	0.0841429870052623	0.0517045891052565	0.0578530436091792	0.0841429870052623	0.0841429870052623	0.0838653465544752	-0.513104594589604	0.0841429870052623	0.00274703674597368	0.0497964480523149	-0.312176209127968	-0.178223952153544	-0.178223952153544	0.072755738993686	0.0819394553702344	-0.178223952153544	-0.178223952153544	0.0429562766165574	-0.178223952153544	0.0361161051807999	0	
0	0	0	0	0	0	0	1	3.46944695195361E-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	1	-8.67361737988404E-17	-8.67361737988404E-17	0	0	-8.67361737988404E-17	-8.67361737988404E-17	0	0	0	-1.73472347597681E-16	-4.33680868994202E-17	0	-3.46944695195361E-16	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	1	0	2.47817639425258E-16	2.47817639425258E-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	1	2.47817639425258E-16	2.47817639425258E-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.69439943345649	0.490122865932818	0.00925015532945371	0.00787721731881853	0.00787721731881853	0.00787721731881853	0.00698182296405654	0.00415494733006906	0.00415494733006908	0.00925015532945371	0.00925015532945371	0.759767935064064	0.0488854800816872	0.00925015532945368	0.00925015532945368	0.00725629631069526	0.0059217446013112	0.00925015532945371	0.00537222663059236	-0.0196133720103704	0.00486166623856593	0.00415494733006906	0.00415494733006906	0.000624112292046412	0.00871910601301313	0.00415494733006906	0.00415494733006906	-0.0169192275034513	0.00415494733006905	-0.0142250829965323	0	
0.289447025139531	0.322476462433059	-0.114701926085225	-0.0976774947533497	-0.0976774947533497	-0.0976774947533497	-0.0865746047543004	-0.0515213468928562	-0.0515213468928562	-0.114701926085225	-0.114701926085225	0.278877605205602	0.393820046987079	-0.114701926085225	-0.114701926085225	-0.0899780742526211	-0.0734296330562589	-0.114701926085225	-0.0666156102193452	0.243205812928592	-0.0602846613582172	-0.0515213468928562	-0.0515213468928562	-0.00773899242137519	-0.108116914561362	-0.0515213468928562	-0.0515213468928562	0.209798421042797	-0.0515213468928562	0.176391029157001	0	
0.0161535414039795	0.187400671634123	0.105451770755772	0.0898002774345313	0.0898002774345313	0.0898002774345313	0.0795927817902441	0.0473663995627871	0.0473663995627872	0.105451770755772	0.105451770755772	-0.0386455402696663	0.557294472931234	0.105451770755772	0.105451770755772	0.0827217779419259	0.0675078884549477	0.105451770755772	0.0612433835887528	-0.223592440918222	0.0554229951196514	0.0473663995627871	0.0473663995627871	0.00711488012932887	0.0993978085483491	0.0473663995627871	0.0473663995627871	-0.192879193539345	0.0473663995627871	-0.162165946160468	0	
-1.07081696047951E-16	-2.14163392095902E-16	0.5	0	0	0	-2.14163392095902E-16	0	-2.14163392095902E-16	0.776243093922651	0.223756906077348	-1.07081696047951E-16	-2.14163392095902E-16	0.776243093922651	0.223756906077348	0	-1.07081696047951E-16	-4.28326784191804E-16	-1.07081696047951E-16	0	0	0	-1.07081696047951E-16	-2.14163392095902E-16	-4.28326784191804E-16	0	-1.07081696047951E-16	0	0	-1.07081696047951E-16	0	
-1.07081696047951E-16	-2.14163392095902E-16	0.5	0	0	0	-2.14163392095902E-16	0	-2.14163392095902E-16	0.223756906077348	0.776243093922651	-1.07081696047951E-16	-2.14163392095902E-16	0.223756906077348	0.776243093922651	0	-1.07081696047951E-16	-4.28326784191804E-16	-1.07081696047951E-16	0	0	0	-1.07081696047951E-16	-2.14163392095902E-16	-4.28326784191804E-16	0	-1.07081696047951E-16	0	0	-1.07081696047951E-16	0	
-0.14746872956311	-0.152453377110006	-0.237391771309113	0.0309313366219097	0.0309313366219097	0.0309313366219097	0.205924667881273	0.207035229684422	0.207035229684422	-0.237391771309113	-0.237391771309113	-0.145873642348103	-0.163220215811301	-0.237391771309113	-0.237391771309113	0.496886118853242	0.206341128557453	-0.237391771309114	0.347548589404385	-0.140490222997455	0.206757589233635	0.207035229684422	0.207035229684422	-0.20526504189273	-0.23117496945084	0.207035229684422	0.207035229684422	-0.12119211544286	0.207035229684422	-0.101894007888264	0	
0.139348549480777	0.144058723681034	0.224320092053417	0.20480358988413	0.20480358988413	0.20480358988413	0.192075436295464	-0.132397802938542	-0.132397802938542	0.224320092053417	0.224320092053417	0.137841293736695	0.15423269995359	0.224320092053417	0.224320092053417	0.373657621502275	0.0703979715827119	0.224320092053417	-0.404371974966144	0.132754305600417	-0.0512794931300402	-0.132397802938542	-0.132397802938542	0.193962380577924	0.218445610568927	-0.132397802938542	-0.132397802938542	0.114518824061898	-0.132397802938542	0.0962833425233792	0	
0.0522699642320539	0.0540367615032961	0.0841429870052624	0.206299638523695	0.206299638523695	0.206299638523695	0.28596701994876	-0.178223952153545	-0.178223952153545	0.0841429870052624	0.0841429870052624	0.0517045891052564	0.0578530436091791	0.0841429870052624	0.0841429870052624	0.0838653465544748	0.486895405410396	0.0841429870052624	0.00274703674597344	0.0497964480523149	-0.312176209127969	-0.178223952153545	-0.178223952153545	0.0727557389936858	0.0819394553702343	-0.178223952153545	-0.178223952153545	0.0429562766165573	-0.178223952153545	0.0361161051807998	0	
0.0978285114266991	0.124380977248727	0.576834994856099	0.49121927683882	0.49121927683882	0.49121927683882	0.435382939001472	0.25910040819923	0.25910040819923	0.576834994856095	0.576834994856095	0.0893317223636496	0.181734303424309	0.576834994856095	0.576834994856095	0.452498957690624	0.369276989950634	0.576834994856095	0.335009328000822	0.0606550592758583	0.303171040899788	0.25910040819923	0.25910040819923	-0.274457111992987	-0.40850198050052	0.25910040819923	0.25910040819923	0.0523233203643374	0.25910040819923	0.0439915814528201	0	
0.0400141145125646	0.0413666470687015	0.0644138018252762	0.0138033990869118	0.0138033990869118	0.0138033990869118	-0.0192033853076737	-0.340929587795706	-0.340929587795706	0.0644138018252762	0.0644138018252762	0.0395813040946007	0.0442881173899575	0.0644138018252762	0.0644138018252762	0.126864183923037	-0.139850711240686	0.0644138018252762	0.247741593713083	0.0381205689339727	-0.260498037173698	-0.340929587795706	-0.340929587795706	0.0556965460817039	0.0627269369407964	-0.340929587795706	-0.340929587795706	0.032884227047438	-0.340929587795706	0.0276478851609033	0	
0.0993344349682125	0.102692076612333	0.159906290228141	0.191000190797218	0.191000190797218	0.191000190797218	0.211278821603138	0.208531784857164	0.208531784857164	0.159906290228141	0.159906290228141	0.098259989642094	0.109944582563632	0.159906290228141	0.159906290228141	0.246793437579237	0.210248682823398	0.159906290228141	0.347886431320773	0.0946337366664441	0.209218544043658	0.208531784857164	0.208531784857164	0.13826583449622	0.155718673628131	0.208531784857164	0.208531784857164	0.08163459701446	0.208531784857164	0.0686354573624759	0	
0.204066418949036	0.187201848697022	-0.100170428397296	-0.0853028090125332	-0.0853028090125332	-0.0853028090125332	-0.0756065355007314	-0.0449941475789034	-0.0449941475789034	-0.100170428397296	-0.100170428397296	0.20946308142968	0.150774376952671	-0.100170428397296	-0.100170428397296	-0.0785788220988709	-0.0641268900300458	-0.100170428397296	-0.0581761304397017	0.227676817301855	-0.0526472445593604	-0.0449941475789034	-0.0449941475789034	-0.296203503093596	-0.105755631251777	-0.0449941475789034	-0.0449941475789034	0.196402529210941	-0.0449941475789034	0.165128241120027	0	
0.084414425985239	0.0817202814783201	0.0358120590804202	0.0304967172943139	0.0304967172943139	0.0304967172943139	0.0270301900425053	0.0160859157452933	0.0160859157452933	0.0358120590804202	0.0358120590804202	0.085276552227453	0.0759009293433749	0.0358120590804202	0.0358120590804202	0.028092816058582	0.0229260871810508	0.0358120590804202	0.0207986234431745	0.0881862282949257	0.0188219843195963	0.0160859157452933	0.0160859157452933	0.0506570825858287	0.0356454243021898	0.0160859157452933	0.0160859157452933	-0.48436682504229	0.0160859157452933	-0.0569198783795045	0	
0.422072129926195	0.4086014073916	0.179060295402101	0.152483586471569	0.152483586471569	0.152483586471569	0.135150950212527	0.0804295787264665	0.0804295787264664	0.179060295402101	0.179060295402101	0.426382761137266	0.379504646716875	0.179060295402101	0.179060295402101	0.14046408029291	0.114630435905254	0.179060295402101	0.103993117215873	0.440931141474629	0.0941099215979816	0.0804295787264665	0.0804295787264665	0.253285412929143	0.178227121510949	0.0804295787264665	0.0804295787264665	0.0781658747885529	0.0804295787264665	-0.284599391897522	0	
0.052269964232054	0.0540367615032961	0.0841429870052623	0.206299638523695	0.206299638523695	0.206299638523695	0.28596701994876	-0.178223952153545	-0.178223952153544	0.0841429870052623	0.0841429870052623	0.0517045891052565	0.0578530436091792	0.0841429870052623	0.0841429870052623	0.0838653465544749	0.486895405410396	0.0841429870052623	0.00274703674597344	0.049796448052315	0.687823790872032	-0.178223952153545	-0.178223952153544	0.0727557389936861	0.0819394553702344	-0.178223952153545	-0.178223952153545	0.0429562766165574	-0.178223952153544	0.0361161051807999	0	
0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3.46944695195361E-16	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-3.46944695195361E-16	0	0	0	0	0	
0.204066418949035	0.187201848697022	-0.100170428397296	-0.0853028090125331	-0.0853028090125331	-0.0853028090125331	-0.0756065355007313	-0.0449941475789034	-0.0449941475789034	-0.100170428397296	-0.100170428397296	0.20946308142968	0.150774376952672	-0.100170428397296	-0.100170428397296	-0.078578822098871	-0.0641268900300459	-0.100170428397296	-0.0581761304397019	0.227676817301855	-0.0526472445593603	-0.0449941475789034	-0.0449941475789034	0.703796496906404	-0.105755631251777	-0.0449941475789034	-0.0449941475789034	0.196402529210941	-0.0449941475789033	0.165128241120027	0	
0.301894930375734	0.311582825945748	0.476664566458796	0.40591646782629	0.40591646782629	0.40591646782629	0.359776403500742	0.214106260620325	0.214106260620325	0.476664566458796	0.476664566458796	0.298794803793329	0.33250868037698	0.476664566458796	0.476664566458796	0.373920135591756	0.305150099920586	0.476664566458796	0.276833197561122	0.288331876577713	0.250523796340429	0.214106260620325	0.214106260620325	0.429339384913416	0.485742388247697	0.214106260620325	0.214106260620325	0.24872584957528	0.214106260620325	0.209119822572847	0	
0	0	0	0	0	0	0	0	-1	3.46944695195361E-17	3.46944695195361E-17	0	0	3.46944695195361E-17	3.46944695195361E-17	3.46944695195361E-17	0	0	0	0	0	0	-1	0	0	0	-1	0	0	0	0	
0	0	0	0	0	0	0	0	-3.46944695195361E-16	0	0	0	0	0	0	8.67361737988404E-17	-1.73472347597681E-16	0	0	-4.33680868994202E-17	-1.73472347597681E-16	0	-3.46944695195361E-16	-8.67361737988404E-17	0	0	0	0	-1	0	0	
0.0922840787446185	0.0954034085719976	0.148556788830539	0.220103037610607	0.220103037610607	0.220103037610607	0.266763634641086	0.480846460050749	0.480846460050749	0.148556788830539	0.148556788830539	0.0912858931998571	0.102141160999137	0.148556788830539	0.148556788830539	0.210729530477512	0.34704469416971	0.148556788830539	0.250488630459056	0.0879170169862876	0.427325753698334	0.480846460050749	0.480846460050749	0.12845228507539	0.144666392311031	0.480846460050749	0.480846460050749	0.0758405036639954	0.480846460050749	0.0637639903417031	0	
0.0844144259852391	0.0817202814783201	0.0358120590804203	0.0304967172943139	0.0304967172943139	0.0304967172943139	0.0270301900425054	0.0160859157452933	0.0160859157452933	0.0358120590804203	0.0358120590804203	0.0852765522274532	0.0759009293433751	0.0358120590804203	0.0358120590804203	0.0280928160585821	0.0229260871810509	0.0358120590804203	0.0207986234431746	0.0881862282949257	0.0188219843195963	0.0160859157452933	0.0160859157452933	0.0506570825858287	0.0356454243021899	0.0160859157452933	0.0160859157452933	0.515633174957711	0.0160859157452933	-0.0569198783795044	0	
0.506486555911434	0.49032168886992	0.214872354482521	0.182980303765883	0.182980303765883	0.182980303765883	0.162181140255032	0.0965154944717597	0.0965154944717597	0.214872354482521	0.214872354482521	0.511659313364719	0.45540557606025	0.214872354482521	0.214872354482521	0.168556896351492	0.137556523086305	0.214872354482521	0.124791740659047	0.529117369769554	0.112931905917578	0.0965154944717597	0.0965154944717597	0.303942495514972	0.213872545813139	0.0965154944717597	0.0965154944717597	0.593799049746264	0.0965154944717597	0.658480729722973	0	
